,word,count,pct
0,us,24,0.017303532804614274
1,america,19,0.0136986301369863
2,one,16,0.011535688536409516
3,let,15,0.010814708002883922
4,americans,13,0.009372746935832732
5,decade,13,0.009372746935832732
6,freedom,13,0.009372746935832732
7,government,13,0.009372746935832732
8,party,13,0.009372746935832732
9,every,12,0.008651766402307137
10,world,12,0.008651766402307137
11,know,11,0.007930785868781542
12,american,9,0.006488824801730353
13,country,9,0.006488824801730353
14,today,9,0.006488824801730353
15,middle,8,0.005767844268204758
16,must,8,0.005767844268204758
17,new,8,0.005767844268204758
18,washington,8,0.005767844268204758
19,child,7,0.005046863734679163
20,d,7,0.005046863734679163
21,many,7,0.005046863734679163
22,next,7,0.005046863734679163
23,people,7,0.005046863734679163
24,powerful,7,0.005046863734679163
25,small,7,0.005046863734679163
26,work,7,0.005046863734679163
27,class,6,0.004325883201153569
28,come,6,0.004325883201153569
29,future,6,0.004325883201153569
30,opportunity,6,0.004325883201153569
31,real,6,0.004325883201153569
32,state,6,0.004325883201153569
33,thank,6,0.004325883201153569
34,york,6,0.004325883201153569
35,believed,5,0.003604902667627974
36,better,5,0.003604902667627974
37,could,5,0.003604902667627974
38,dream,5,0.003604902667627974
39,ever,5,0.003604902667627974
40,farm,5,0.003604902667627974
41,fear,5,0.003604902667627974
42,ny,5,0.003604902667627974
43,protect,5,0.003604902667627974
44,stand,5,0.003604902667627974
45,time,5,0.003604902667627974
46,together,5,0.003604902667627974
47,true,5,0.003604902667627974
48,11th,4,0.002883922134102379
49,believe,4,0.002883922134102379
50,build,4,0.002883922134102379
51,challenges,4,0.002883922134102379
52,coming,4,0.002883922134102379
53,common,4,0.002883922134102379
54,couldn,4,0.002883922134102379
55,family,4,0.002883922134102379
56,get,4,0.002883922134102379
57,go,4,0.002883922134102379
58,great,4,0.002883922134102379
59,jobs,4,0.002883922134102379
60,make,4,0.002883922134102379
61,never,4,0.002883922134102379
62,oppressive,4,0.002883922134102379
63,overseas,4,0.002883922134102379
64,peekskill,4,0.002883922134102379
65,saw,4,0.002883922134102379
66,sure,4,0.002883922134102379
67,taxes,4,0.002883922134102379
68,things,4,0.002883922134102379
69,think,4,0.002883922134102379
70,unlimited,4,0.002883922134102379
71,way,4,0.002883922134102379
72,welfare,4,0.002883922134102379
73,well,4,0.002883922134102379
74,yet,4,0.002883922134102379
75,young,4,0.002883922134102379
76,accomplish,3,0.0021629416005767843
77,allies,3,0.0021629416005767843
78,bureaucrats,3,0.0021629416005767843
79,candidate,3,0.0021629416005767843
80,children,3,0.0021629416005767843
81,days,3,0.0021629416005767843
82,dollars,3,0.0021629416005767843
83,dreams,3,0.0021629416005767843
84,everyone,3,0.0021629416005767843
85,face,3,0.0021629416005767843
86,first,3,0.0021629416005767843
87,friends,3,0.0021629416005767843
88,governor,3,0.0021629416005767843
89,hard,3,0.0021629416005767843
90,highest,3,0.0021629416005767843
91,immigrants,3,0.0021629416005767843
92,instead,3,0.0021629416005767843
93,knew,3,0.0021629416005767843
94,laws,3,0.0021629416005767843
95,like,3,0.0021629416005767843
96,lower,3,0.0021629416005767843
97,necessary,3,0.0021629416005767843
98,office,3,0.0021629416005767843
99,past,3,0.0021629416005767843
100,policies,3,0.0021629416005767843
101,politicians,3,0.0021629416005767843
102,preserve,3,0.0021629416005767843
103,promise,3,0.0021629416005767843
104,right,3,0.0021629416005767843
105,rise,3,0.0021629416005767843
106,rules,3,0.0021629416005767843
107,say,3,0.0021629416005767843
108,seen,3,0.0021629416005767843
109,september,3,0.0021629416005767843
110,states,3,0.0021629416005767843
111,strength,3,0.0021629416005767843
112,strong,3,0.0021629416005767843
113,thing,3,0.0021629416005767843
114,unless,3,0.0021629416005767843
115,ve,3,0.0021629416005767843
116,went,3,0.0021629416005767843
117,weren,3,0.0021629416005767843
118,white,3,0.0021629416005767843
119,worked,3,0.0021629416005767843
120,working,3,0.0021629416005767843
121,would,3,0.0021629416005767843
122,years,3,0.0021629416005767843
123,yes,3,0.0021629416005767843
124,11,2,0.0014419610670511895
125,12,2,0.0014419610670511895
126,already,2,0.0014419610670511895
127,attack,2,0.0014419610670511895
128,away,2,0.0014419610670511895
129,barbarism,2,0.0014419610670511895
130,belief,2,0.0014419610670511895
131,best,2,0.0014419610670511895
132,billions,2,0.0014419610670511895
133,black,2,0.0014419610670511895
134,bless,2,0.0014419610670511895
135,brother,2,0.0014419610670511895
136,business,2,0.0014419610670511895
137,century,2,0.0014419610670511895
138,check,2,0.0014419610670511895
139,city,2,0.0014419610670511895
140,clear,2,0.0014419610670511895
141,congress,2,0.0014419610670511895
142,conservative,2,0.0014419610670511895
143,course,2,0.0014419610670511895
144,create,2,0.0014419610670511895
145,credit,2,0.0014419610670511895
146,day,2,0.0014419610670511895
147,deliver,2,0.0014419610670511895
148,dependency,2,0.0014419610670511895
149,depression,2,0.0014419610670511895
150,destroy,2,0.0014419610670511895
151,done,2,0.0014419610670511895
152,doubt,2,0.0014419610670511895
153,end,2,0.0014419610670511895
154,evening,2,0.0014419610670511895
155,excessive,2,0.0014419610670511895
156,exeter,2,0.0014419610670511895
157,expensive,2,0.0014419610670511895
158,facing,2,0.0014419610670511895
159,factory,2,0.0014419610670511895
160,faith,2,0.0014419610670511895
161,feel,2,0.0014419610670511895
162,fire,2,0.0014419610670511895
163,force,2,0.0014419610670511895
164,forget,2,0.0014419610670511895
165,former,2,0.0014419610670511895
166,forward,2,0.0014419610670511895
167,generations,2,0.0014419610670511895
168,god,2,0.0014419610670511895
169,going,2,0.0014419610670511895
