,word,count,pct
0,century,13,0.014925373134328358
1,american,12,0.013777267508610792
2,country,11,0.012629161882893225
3,america,10,0.011481056257175661
4,people,10,0.011481056257175661
5,americans,8,0.009184845005740528
6,children,8,0.009184845005740528
7,us,7,0.008036739380022962
8,father,6,0.006888633754305396
9,generation,6,0.006888633754305396
10,jobs,6,0.006888633754305396
11,make,6,0.006888633754305396
12,one,6,0.006888633754305396
13,parents,6,0.006888633754305396
14,back,5,0.0057405281285878304
15,come,5,0.0057405281285878304
16,dreams,5,0.0057405281285878304
17,education,5,0.0057405281285878304
18,future,5,0.0057405281285878304
19,history,5,0.0057405281285878304
20,nation,5,0.0057405281285878304
21,new,5,0.0057405281285878304
22,power,5,0.0057405281285878304
23,work,5,0.0057405281285878304
24,world,5,0.0057405281285878304
25,yesterday,5,0.0057405281285878304
26,another,4,0.004592422502870264
27,behind,4,0.004592422502870264
28,born,4,0.004592422502870264
29,economy,4,0.004592422502870264
30,ever,4,0.004592422502870264
31,family,4,0.004592422502870264
32,far,4,0.004592422502870264
33,go,4,0.004592422502870264
34,god,4,0.004592422502870264
35,lead,4,0.004592422502870264
36,life,4,0.004592422502870264
37,mother,4,0.004592422502870264
38,past,4,0.004592422502870264
39,room,4,0.004592422502870264
40,take,4,0.004592422502870264
41,time,4,0.004592422502870264
42,tonight,4,0.004592422502870264
43,21st,3,0.003444316877152698
44,became,3,0.003444316877152698
45,better,3,0.003444316877152698
46,campaign,3,0.003444316877152698
47,could,3,0.003444316877152698
48,dream,3,0.003444316877152698
49,global,3,0.003444316877152698
50,home,3,0.003444316877152698
51,journey,3,0.003444316877152698
52,leaders,3,0.003444316877152698
53,left,3,0.003444316877152698
54,live,3,0.003444316877152698
55,lived,3,0.003444316877152698
56,many,3,0.003444316877152698
57,need,3,0.003444316877152698
58,never,3,0.003444316877152698
59,opportunity,3,0.003444316877152698
60,place,3,0.003444316877152698
61,play,3,0.003444316877152698
62,president,3,0.003444316877152698
63,prosperous,3,0.003444316877152698
64,right,3,0.003444316877152698
65,school,3,0.003444316877152698
66,see,3,0.003444316877152698
67,still,3,0.003444316877152698
68,story,3,0.003444316877152698
69,strong,3,0.003444316877152698
70,two,3,0.003444316877152698
71,united,3,0.003444316877152698
72,wanted,3,0.003444316877152698
73,whether,3,0.003444316877152698
74,announcement,2,0.002296211251435132
75,bar,2,0.002296211251435132
76,bartender,2,0.002296211251435132
77,become,2,0.002296211251435132
78,began,2,0.002296211251435132
79,believe,2,0.002296211251435132
80,big,2,0.002296211251435132
81,bless,2,0.002296211251435132
82,business,2,0.002296211251435132
83,came,2,0.002296211251435132
84,candidacy,2,0.002296211251435132
85,challenges,2,0.002296211251435132
86,changing,2,0.002296211251435132
87,choice,2,0.002296211251435132
88,create,2,0.002296211251435132
89,day,2,0.002296211251435132
90,debt,2,0.002296211251435132
91,defined,2,0.002296211251435132
92,degrees,2,0.002296211251435132
93,depend,2,0.002296211251435132
94,deserve,2,0.002296211251435132
95,destined,2,0.002296211251435132
96,different,2,0.002296211251435132
97,election,2,0.002296211251435132
98,exceptional,2,0.002296211251435132
99,exiles,2,0.002296211251435132
100,face,2,0.002296211251435132
101,families,2,0.002296211251435132
102,first,2,0.002296211251435132
103,four,2,0.002296211251435132
104,freest,2,0.002296211251435132
105,front,2,0.002296211251435132
106,fully,2,0.002296211251435132
107,going,2,0.002296211251435132
108,government,2,0.002296211251435132
109,graduates,2,0.002296211251435132
110,higher,2,0.002296211251435132
111,human,2,0.002296211251435132
112,ideas,2,0.002296211251435132
113,identity,2,0.002296211251435132
114,immigrants,2,0.002296211251435132
115,important,2,0.002296211251435132
116,land,2,0.002296211251435132
117,laws,2,0.002296211251435132
118,like,2,0.002296211251435132
119,little,2,0.002296211251435132
120,long,2,0.002296211251435132
121,longer,2,0.002296211251435132
122,made,2,0.002296211251435132
123,maid,2,0.002296211251435132
124,making,2,0.002296211251435132
125,military,2,0.002296211251435132
126,miracle,2,0.002296211251435132
127,modern,2,0.002296211251435132
128,months,2,0.002296211251435132
129,must,2,0.002296211251435132
130,office,2,0.002296211251435132
131,owe,2,0.002296211251435132
132,paycheck,2,0.002296211251435132
133,paying,2,0.002296211251435132
134,podium,2,0.002296211251435132
135,possible,2,0.002296211251435132
136,promise,2,0.002296211251435132
137,regulations,2,0.002296211251435132
138,remember,2,0.002296211251435132
139,skills,2,0.002296211251435132
140,small,2,0.002296211251435132
141,stable,2,0.002296211251435132
142,states,2,0.002296211251435132
143,step,2,0.002296211251435132
144,struggle,2,0.002296211251435132
145,student,2,0.002296211251435132
146,students,2,0.002296211251435132
147,succeed,2,0.002296211251435132
148,support,2,0.002296211251435132
149,system,2,0.002296211251435132
150,thank,2,0.002296211251435132
151,things,2,0.002296211251435132
152,thousands,2,0.002296211251435132
153,today,2,0.002296211251435132
154,turn,2,0.002296211251435132
155,watching,2,0.002296211251435132
156,way,2,0.002296211251435132
157,wealth,2,0.002296211251435132
158,working,2,0.002296211251435132
159,years,2,0.002296211251435132
160,yet,2,0.002296211251435132
161,young,2,0.002296211251435132
162,19,1,0.001148105625717566
163,1956,1,0.001148105625717566
164,1999,1,0.001148105625717566
165,19th,1,0.001148105625717566
166,20th,1,0.001148105625717566
167,abandoning,1,0.001148105625717566
168,ability,1,0.001148105625717566
169,abroad,1,0.001148105625717566
170,accept,1,0.001148105625717566
171,accepts,1,0.001148105625717566
172,achieve,1,0.001148105625717566
173,achieved,1,0.001148105625717566
174,achieving,1,0.001148105625717566
175,acquire,1,0.001148105625717566
