,word,count,pct
0,american,19,0.017608897126969416
1,dream,19,0.017608897126969416
2,people,16,0.014828544949026877
3,us,15,0.013901760889712697
4,country,14,0.012974976830398516
5,must,14,0.012974976830398516
6,america,11,0.010194624652455977
7,americans,11,0.010194624652455977
8,economy,11,0.010194624652455977
9,today,11,0.010194624652455977
10,new,10,0.009267840593141797
11,together,10,0.009267840593141797
12,nation,9,0.008341056533827619
13,world,9,0.008341056533827619
14,better,6,0.005560704355885079
15,generation,6,0.005560704355885079
16,states,6,0.005560704355885079
17,tell,6,0.005560704355885079
18,united,6,0.005560704355885079
19,build,5,0.004633920296570899
20,city,5,0.004633920296570899
21,economic,5,0.004633920296570899
22,great,5,0.004633920296570899
23,made,5,0.004633920296570899
24,many,5,0.004633920296570899
25,one,5,0.004633920296570899
26,street,5,0.004633920296570899
27,voted,5,0.004633920296570899
28,want,5,0.004633920296570899
29,work,5,0.004633920296570899
30,years,5,0.004633920296570899
31,able,4,0.0037071362372567192
32,class,4,0.0037071362372567192
33,college,4,0.0037071362372567192
34,families,4,0.0037071362372567192
35,first,4,0.0037071362372567192
36,forward,4,0.0037071362372567192
37,future,4,0.0037071362372567192
38,happened,4,0.0037071362372567192
39,home,4,0.0037071362372567192
40,land,4,0.0037071362372567192
41,live,4,0.0037071362372567192
42,middle,4,0.0037071362372567192
43,need,4,0.0037071362372567192
44,place,4,0.0037071362372567192
45,rebuild,4,0.0037071362372567192
46,see,4,0.0037071362372567192
47,state,4,0.0037071362372567192
48,took,4,0.0037071362372567192
49,two,4,0.0037071362372567192
50,wall,4,0.0037071362372567192
51,ago,3,0.0027803521779425394
52,around,3,0.0027803521779425394
53,become,3,0.0027803521779425394
54,big,3,0.0027803521779425394
55,children,3,0.0027803521779425394
56,create,3,0.0027803521779425394
57,good,3,0.0027803521779425394
58,growing,3,0.0027803521779425394
59,growth,3,0.0027803521779425394
60,jobs,3,0.0027803521779425394
61,less,3,0.0027803521779425394
62,long,3,0.0027803521779425394
63,make,3,0.0027803521779425394
64,matter,3,0.0027803521779425394
65,national,3,0.0027803521779425394
66,opportunity,3,0.0027803521779425394
67,passed,3,0.0027803521779425394
68,powerful,3,0.0027803521779425394
69,security,3,0.0027803521779425394
70,something,3,0.0027803521779425394
71,still,3,0.0027803521779425394
72,supposed,3,0.0027803521779425394
73,take,3,0.0027803521779425394
74,thread,3,0.0027803521779425394
75,time,3,0.0027803521779425394
76,truth,3,0.0027803521779425394
77,wage,3,0.0027803521779425394
78,way,3,0.0027803521779425394
79,young,3,0.0027803521779425394
80,ability,2,0.0018535681186283596
81,across,2,0.0018535681186283596
82,act,2,0.0018535681186283596
83,action,2,0.0018535681186283596
84,actions,2,0.0018535681186283596
85,agenda,2,0.0018535681186283596
86,ahead,2,0.0018535681186283596
87,air,2,0.0018535681186283596
88,another,2,0.0018535681186283596
89,banks,2,0.0018535681186283596
90,becomes,2,0.0018535681186283596
91,believe,2,0.0018535681186283596
92,believed,2,0.0018535681186283596
93,best,2,0.0018535681186283596
94,beyond,2,0.0018535681186283596
95,bless,2,0.0018535681186283596
96,broken,2,0.0018535681186283596
97,business,2,0.0018535681186283596
98,cause,2,0.0018535681186283596
99,ceo,2,0.0018535681186283596
100,challenges,2,0.0018535681186283596
101,change,2,0.0018535681186283596
102,child,2,0.0018535681186283596
103,choice,2,0.0018535681186283596
104,cities,2,0.0018535681186283596
105,climate,2,0.0018535681186283596
106,come,2,0.0018535681186283596
107,conditions,2,0.0018535681186283596
108,control,2,0.0018535681186283596
109,dad,2,0.0018535681186283596
110,decent,2,0.0018535681186283596
111,done,2,0.0018535681186283596
112,every,2,0.0018535681186283596
113,extreme,2,0.0018535681186283596
114,family,2,0.0018535681186283596
115,father,2,0.0018535681186283596
116,fine,2,0.0018535681186283596
117,flames,2,0.0018535681186283596
118,flew,2,0.0018535681186283596
119,get,2,0.0018535681186283596
120,global,2,0.0018535681186283596
121,gm,2,0.0018535681186283596
122,god,2,0.0018535681186283596
123,goldman,2,0.0018535681186283596
124,got,2,0.0018535681186283596
125,government,2,0.0018535681186283596
126,higher,2,0.0018535681186283596
127,history,2,0.0018535681186283596
128,job,2,0.0018535681186283596
129,kids,2,0.0018535681186283596
130,let,2,0.0018535681186283596
131,liberty,2,0.0018535681186283596
132,lie,2,0.0018535681186283596
133,life,2,0.0018535681186283596
134,love,2,0.0018535681186283596
135,majority,2,0.0018535681186283596
136,may,2,0.0018535681186283596
137,means,2,0.0018535681186283596
138,minimum,2,0.0018535681186283596
139,mom,2,0.0018535681186283596
140,money,2,0.0018535681186283596
141,much,2,0.0018535681186283596
142,needed,2,0.0018535681186283596
143,night,2,0.0018535681186283596
144,ones,2,0.0018535681186283596
145,overtime,2,0.0018535681186283596
146,pay,2,0.0018535681186283596
147,put,2,0.0018535681186283596
148,race,2,0.0018535681186283596
149,raised,2,0.0018535681186283596
150,real,2,0.0018535681186283596
151,rebuilding,2,0.0018535681186283596
152,rights,2,0.0018535681186283596
153,sachs,2,0.0018535681186283596
154,sacred,2,0.0018535681186283596
155,safer,2,0.0018535681186283596
156,share,2,0.0018535681186283596
157,single,2,0.0018535681186283596
158,small,2,0.0018535681186283596
159,somehow,2,0.0018535681186283596
160,strategy,2,0.0018535681186283596
161,stronger,2,0.0018535681186283596
162,threats,2,0.0018535681186283596
163,towns,2,0.0018535681186283596
164,true,2,0.0018535681186283596
165,turned,2,0.0018535681186283596
166,upside,2,0.0018535681186283596
167,urgent,2,0.0018535681186283596
168,ve,2,0.0018535681186283596
